epoch,accuracy,loss
29,0.7567567825317383,0.41395148634910583,0.6363636255264282,0.8550961017608643
30,0.7837837934494019,0.4064318537712097,0.7272727489471436,0.7443909049034119
31,0.9189189076423645,0.37671294808387756,0.5454545617103577,0.7894756197929382
32,0.7567567825317383,0.435865193605423,0.8181818127632141,0.7445003986358643
33,0.837837815284729,0.4452294111251831,0.6363636255264282,0.7490774393081665
34,0.8648648858070374,0.32000648975372314,0.5454545617103577,0.782677412033081
35,0.9459459185600281,0.23600946366786957,0.5454545617103577,0.7777305841445923
36,0.8648648858070374,0.4029831886291504,0.5454545617103577,0.7785585522651672
37,0.7837837934494019,0.3608119785785675,0.5454545617103577,0.7554675936698914
38,0.8648648858070374,0.34303125739097595,0.8181818127632141,0.7291523218154907
39,0.9189189076423645,0.30239415168762207,0.8181818127632141,0.7283543944358826
40,0.9189189076423645,0.2548403739929199,0.9090909361839294,0.7055044174194336
41,0.837837815284729,0.36584872007369995,0.8181818127632141,0.7110682129859924
42,0.9729729890823364,0.2550677955150604,0.8181818127632141,0.7294970154762268
43,0.8648648858070374,0.32389751076698303,0.7272727489471436,0.8345363140106201
44,0.8108108043670654,0.3717125952243805,0.8181818127632141,0.7510201930999756
45,0.8648648858070374,0.24311687052249908,0.5454545617103577,0.8320003747940063
46,0.8648648858070374,0.34635189175605774,0.7272727489471436,0.7876434326171875
47,0.837837815284729,0.3631911873817444,0.6363636255264282,1.144188642501831
48,0.8108108043670654,0.33990320563316345,0.6363636255264282,0.9664927124977112
49,0.8918918967247009,0.21202988922595978,0.7272727489471436,0.8027917742729187
0,0.4864864945411682,4.299855709075928,0.6363636255264282,4.030815601348877
1,0.6756756901741028,2.7698535919189453,0.3636363744735718,0.8040705323219299
2,0.4864864945411682,1.061446189880371,0.3636363744735718,1.5413451194763184
3,0.3513513505458832,1.0234490633010864,0.5454545617103577,0.6524366736412048
4,0.6756756901741028,0.7040606141090393,0.6363636255264282,0.7035535573959351
5,0.6756756901741028,0.848206102848053,0.6363636255264282,0.6476812958717346
6,0.6756756901741028,0.6532095074653625,0.6363636255264282,0.6732030510902405
7,0.6756756901741028,0.6013443470001221,0.3636363744735718,0.8452072143554688
8,0.5135135054588318,0.7019618153572083,0.3636363744735718,0.7836803793907166
9,0.6216216087341309,0.6293511986732483,0.8181818127632141,0.6214711666107178
10,0.7297297120094299,0.568813145160675,0.6363636255264282,0.5899074673652649
11,0.6756756901741028,0.6380009055137634,0.7272727489471436,0.5772439241409302
12,0.7297297120094299,0.5173891186714172,0.7272727489471436,0.6003336906433105
13,0.7837837934494019,0.5336970686912537,0.6363636255264282,0.6184012293815613
14,0.6486486196517944,0.602901816368103,0.8181818127632141,0.5486819744110107
15,0.7567567825317383,0.5123323202133179,0.7272727489471436,0.5398139357566833
16,0.7297297120094299,0.5264742374420166,0.7272727489471436,0.5251424312591553
17,0.7837837934494019,0.5387151837348938,0.9090909361839294,0.525842547416687
18,0.7297297120094299,0.5657589435577393,0.7272727489471436,0.5118628144264221
19,0.7567567825317383,0.5110388994216919,0.7272727489471436,0.5099583268165588
20,0.7027027010917664,0.6042766571044922,0.7272727489471436,0.5070886611938477
21,0.7297297120094299,0.543738067150116,0.8181818127632141,0.5048862099647522
22,0.7297297120094299,0.5298833847045898,0.7272727489471436,0.5011188983917236
23,0.6756756901741028,0.5478426218032837,0.8181818127632141,0.500962495803833
24,0.7837837934494019,0.4928776025772095,0.7272727489471436,0.5038147568702698
25,0.7027027010917664,0.5310972929000854,0.8181818127632141,0.5021941661834717
26,0.7567567825317383,0.49073028564453125,0.8181818127632141,0.5027832388877869
27,0.7837837934494019,0.4362325966358185,0.8181818127632141,0.5252137780189514
28,0.837837815284729,0.46201932430267334,0.8181818127632141,0.5386701822280884
29,0.837837815284729,0.4545353949069977,0.8181818127632141,0.5188778638839722
30,0.8648648858070374,0.3597289025783539,0.8181818127632141,0.4955853521823883
31,0.7027027010917664,0.5266130566596985,0.9090909361839294,0.5090290307998657
32,0.7567567825317383,0.5171539783477783,0.8181818127632141,0.5604099631309509
33,0.7297297120094299,0.5279644131660461,0.8181818127632141,0.5195443630218506
34,0.7027027010917664,0.5361515879631042,0.7272727489471436,0.490097314119339
35,0.837837815284729,0.37014779448509216,0.7272727489471436,0.4837372601032257
36,0.837837815284729,0.4363388419151306,0.8181818127632141,0.48456642031669617
37,0.7837837934494019,0.47632649540901184,0.8181818127632141,0.49207422137260437
38,0.7837837934494019,0.46167662739753723,0.8181818127632141,0.4822239577770233
39,0.8108108043670654,0.42522862553596497,0.7272727489471436,0.48953768610954285
40,0.7297297120094299,0.48412734270095825,0.7272727489471436,0.48060330748558044
41,0.8108108043670654,0.37021714448928833,0.7272727489471436,0.48568713665008545
42,0.7567567825317383,0.4642580449581146,0.7272727489471436,0.49594810605049133
43,0.8918918967247009,0.36158549785614014,0.8181818127632141,0.46464160084724426
44,0.7837837934494019,0.49022623896598816,0.8181818127632141,0.4615135192871094
45,0.8648648858070374,0.3403223752975464,0.7272727489471436,0.48506373167037964
46,0.6756756901741028,0.552002489566803,0.7272727489471436,0.4712350070476532
47,0.8648648858070374,0.32773831486701965,0.8181818127632141,0.4732331335544586
48,0.9189189076423645,0.32265394926071167,0.9090909361839294,0.48255208134651184
49,0.8108108043670654,0.41705745458602905,0.7272727489471436,0.4607177674770355
0,0.6756756901741028,1.8254761695861816,0.6363636255264282,2.0903398990631104
1,0.37837839126586914,1.998835802078247,0.3636363744735718,0.8429170846939087
2,0.5945945978164673,0.7209663987159729,0.6363636255264282,1.2487492561340332
3,0.6756756901741028,0.9795221090316772,0.6363636255264282,1.1683526039123535
4,0.6756756901741028,0.8162373900413513,0.6363636255264282,0.6324371695518494
5,0.6486486196517944,0.6342723369598389,0.6363636255264282,0.6153959631919861
6,0.7027027010917664,0.6034460067749023,0.6363636255264282,0.7838824987411499
7,0.7567567825317383,0.6394640207290649,0.6363636255264282,0.7641857266426086
8,0.6756756901741028,0.6866465210914612,0.7272727489471436,0.5776817798614502
9,0.7297297120094299,0.5869100689888,0.7272727489471436,0.5678715109825134
10,0.7837837934494019,0.5616180300712585,0.6363636255264282,0.6788305640220642
11,0.7567567825317383,0.5863558650016785,0.6363636255264282,0.5677688717842102
12,0.6486486196517944,0.5839860439300537,0.7272727489471436,0.5523384809494019
13,0.7837837934494019,0.563962996006012,0.7272727489471436,0.5471317768096924
14,0.6756756901741028,0.5386943817138672,0.6363636255264282,0.5549032092094421
15,0.7297297120094299,0.4363462030887604,0.6363636255264282,0.6081885695457458
16,0.7567567825317383,0.5365980863571167,0.7272727489471436,0.5372893810272217
17,0.7567567825317383,0.4761140048503876,0.6363636255264282,0.5388336777687073
18,0.7567567825317383,0.4682900607585907,0.6363636255264282,0.563678503036499
19,0.8108108043670654,0.42805972695350647,0.6363636255264282,0.6473057866096497
20,0.7297297120094299,0.5582489967346191,0.6363636255264282,0.6809465885162354
21,0.837837815284729,0.3839482367038727,0.7272727489471436,0.5010727047920227
22,0.7027027010917664,0.5213327407836914,0.7272727489471436,0.493205189704895
23,0.8918918967247009,0.380713552236557,0.6363636255264282,0.5691919922828674
24,0.8108108043670654,0.4390508234500885,0.6363636255264282,0.5582960844039917
25,0.7567567825317383,0.40477076172828674,0.6363636255264282,0.48091480135917664
26,0.8648648858070374,0.4635978937149048,0.6363636255264282,0.5817224383354187
27,0.8108108043670654,0.48662805557250977,0.6363636255264282,0.7143881320953369
28,0.7567567825317383,0.4119049310684204,0.6363636255264282,0.5660680532455444
29,0.8108108043670654,0.43789157271385193,0.6363636255264282,0.5248647332191467
30,0.8648648858070374,0.34454020857810974,0.6363636255264282,0.7084357738494873
31,0.7837837934494019,0.4310380518436432,0.6363636255264282,0.8121889233589172
32,0.837837815284729,0.3720923066139221,0.6363636255264282,0.6269651055335999
33,0.6486486196517944,0.5575670003890991,0.7272727489471436,0.5139627456665039
34,0.7837837934494019,0.3648153245449066,0.6363636255264282,0.6685602068901062
35,0.7837837934494019,0.43176376819610596,0.6363636255264282,0.7339255809783936
36,0.7567567825317383,0.38107532262802124,0.7272727489471436,0.4977164566516876
37,0.8108108043670654,0.35078927874565125,0.7272727489471436,0.45721521973609924
38,0.8108108043670654,0.35300853848457336,0.6363636255264282,0.4937495291233063
39,0.837837815284729,0.33188849687576294,0.6363636255264282,0.5888919234275818
40,0.8108108043670654,0.38154545426368713,0.7272727489471436,0.4603417217731476
41,0.7837837934494019,0.42257076501846313,0.8181818127632141,0.49690791964530945
42,0.7297297120094299,0.5126537084579468,0.8181818127632141,0.426230251789093
43,0.8108108043670654,0.45365920662879944,0.6363636255264282,0.516666054725647
44,0.837837815284729,0.395697683095932,0.9090909361839294,0.3836961090564728
45,0.8918918967247009,0.3136626183986664,0.7272727489471436,0.39306023716926575
46,0.7837837934494019,0.4224211871623993,0.7272727489471436,0.4222533404827118
47,0.837837815284729,0.34937676787376404,0.7272727489471436,0.4885421097278595
48,0.8918918967247009,0.2784775495529175,0.8181818127632141,0.40032756328582764
49,0.8648648858070374,0.4178718030452728,0.9090909361839294,0.3617519736289978
